"","year","island","year.island","population","year_pop","npop","length","width","depth","longest_spine","lower_spine","spine_position","PC1","PC2","PC3","PC4","PC5","PC6"
"8039",2018,"Santa.Cruz","2018_Santa.Cruz","TB","2018_Santa.Cruz_TB",4,0.952509996292952,-1.37054959321183,0.568628701724477,-0.219678586512009,-1.07388021550108,2.14399673705064,-0.998917446224081,-0.21662131008406,-2.39878657102054,-1.76924794917135,-0.485929977537578,0.390496696176838
"8042",2018,"Santa.Cruz","2018_Santa.Cruz","TB","2018_Santa.Cruz_TB",4,0.172879390345561,-0.173534020710212,-0.177839763029597,-0.179311412877448,0.931116443758013,-0.0275738308639688,-0.257529927189433,1.26577806010088,0.113841899182282,-0.31420776409436,0.0872024720607581,-0.188346095700259
"8043",2018,"Santa.Cruz","2018_Santa.Cruz","TB","2018_Santa.Cruz_TB",4,0.375005843739329,-0.0279510456762319,-0.213385880398839,-0.307140796053559,0.931116443758013,-1.11335911482127,-0.177375001115347,1.13628296634325,1.16603699572903,-0.121597443156854,-0.426903381733569,-0.303315850651008
"8044",2018,"Santa.Cruz","2018_Santa.Cruz","TB","2018_Santa.Cruz_TB",4,0.562694693319256,-0.270589337399532,-0.450359996193783,-0.421514454684817,0.931116443758013,-0.0275738308639688,-0.0337076719772121,1.0866301754172,-0.0394508110760948,-0.0483079029439411,-0.49873001119985,-0.458641662619299
"8045",2018,"Santa.Cruz","2018_Santa.Cruz","TB","2018_Santa.Cruz_TB",4,0.317255428483967,-1.83965029054354,-0.97170305094266,-0.192767137422302,-1.07388021550108,-0.0275738308639688,0.637999842898588,-0.00143859954361259,-0.286563697921303,-2.36736428690208,-0.690507108871807,-0.380393348899121
"8046",2018,"Santa.Cruz","2018_Santa.Cruz","TB","2018_Santa.Cruz_TB",4,1.22682446875592,1.31464750185936,0.319805880139785,-0.475337352864232,-1.07388021550108,-0.0275738308639688,-1.78848856046082,-0.954814554423554,0.206228211467384,-0.148322467816051,-0.397577300990851,-0.974986587450219
"8047",2018,"Santa.Cruz","2018_Santa.Cruz","TB","2018_Santa.Cruz_TB",4,0.115128975090198,-0.367644654088853,-0.604393171460497,-0.320596520598413,-1.07388021550108,-1.11335911482127,0.0819293614618422,-0.500316187604517,1.11136055292849,-1.40388998863385,-0.351945366198035,-0.59438429349702
"8048",2018,"Santa.Cruz","2018_Santa.Cruz","TB","2018_Santa.Cruz_TB",4,-0.0581222706758889,-0.125006362365552,-0.533300936722013,-0.865553364664994,-1.07388021550108,-1.11335911482127,0.535921517289988,-1.23120117966037,1.03883200528536,-0.415673211086896,-0.70291235086041,-0.458339974769617
"8050",2018,"Santa.Cruz","2018_Santa.Cruz","TB","2018_Santa.Cruz_TB",4,0.541038287598495,0.974953893446744,0.189470116452567,-0.401330867867536,-1.07388021550108,-0.0275738308639688,-1.26207680571139,-0.893988441142989,0.249011860886638,-0.423027843500821,0.0634805683688324,-0.695978449205229
"8053",2018,"Santa.Cruz","2018_Santa.Cruz","TB","2018_Santa.Cruz_TB",4,0.512163079970814,0.505853196115029,0.651569642252707,-0.360963694232975,0.931116443758013,-0.0275738308639688,-1.05606962061145,0.882875780320658,0.18967742779123,0.418934357126553,-0.10774897862424,0.10483081384652
"8054",2018,"Santa.Cruz","2018_Santa.Cruz","TB","2018_Santa.Cruz_TB",4,0.476069070436213,0.133807815472635,-0.54514964251176,-0.286957209236279,-1.07388021550108,-1.11335911482127,-0.409529605871072,-0.509347472114945,1.17439467790569,-1.20387055537222,-0.380364174538814,-0.904819717783919
"8055",2018,"Santa.Cruz","2018_Santa.Cruz","TB","2018_Santa.Cruz_TB",4,-1.22756817959698,-1.33819782098205,-1.89590210254294,-0.310504727189773,-1.07388021550108,1.05821145309334,1.74638824360636,-0.406178359074401,-1.12365811697382,-1.90422849186901,0.888985184087636,-0.77541035404032
"8056",2018,"Santa.Cruz","2018_Santa.Cruz","TB","2018_Santa.Cruz_TB",4,-0.159185497372773,-0.804393579190793,-0.426662584614289,-0.67717322103704,0.931116443758013,-0.0275738308639688,0.827110501239037,0.772676489980851,-0.11534340124287,0.108044291785266,-0.450223046841486,0.115417049899796
"8057",2018,"Santa.Cruz","2018_Santa.Cruz","TB","2018_Santa.Cruz_TB",4,0.331693032297807,-0.335292881859079,-0.8058211698862,-0.720904325807815,-1.07388021550108,-0.0275738308639688,0.332263579872994,-0.943798529778588,-0.119066570170522,-0.741211875937001,-0.636415485008414,-0.788164964989925
"8058",2018,"Santa.Cruz","2018_Santa.Cruz","TB","2018_Santa.Cruz_TB",4,-0.159185497372773,-0.367644654088853,-1.16128234357862,0.123442389381764,-1.07388021550108,-1.11335911482127,0.12417636383442,0.0414799664198814,1.24886498764653,-2.15277925665822,0.35120869130045,-1.04269391436197
"8060",2018,"Santa.Cruz","2018_Santa.Cruz","TB","2018_Santa.Cruz_TB",4,0.66375792001614,0.619084398919236,0.438292938037258,-0.704084670126748,0.931116443758013,-1.11335911482127,-0.628675240388193,0.514126780783145,1.17576629458877,0.905562219798616,-0.820779616485127,-0.074551690690702
"8062",2018,"Santa.Cruz","2018_Santa.Cruz","TB","2018_Santa.Cruz_TB",4,1.1474176477798,0.877898576757423,0.864846346468157,-0.169219619468808,-1.07388021550108,-0.0275738308639688,-2.14297193902166,-0.572320101223707,0.235306786715007,-0.771057910147551,-0.214478240494291,-0.380431833482307
"8064",2018,"Santa.Cruz","2018_Santa.Cruz","TB","2018_Santa.Cruz_TB",4,0.808133958154546,-0.125006362365552,-0.000109176183388834,-0.441698041502098,0.931116443758013,-0.0275738308639688,-0.469510477883424,1.02615078064127,-0.0310890791442091,0.108399745047061,-0.661560664633033,-0.242448367908428
"8065",2018,"Santa.Cruz","2018_Santa.Cruz","TB","2018_Santa.Cruz_TB",4,-0.130310289745092,-0.497051743007946,-0.391116467245047,-0.643533909674905,0.931116443758013,-0.0275738308639688,0.615877744473146,0.752350643389352,-0.0458381096740135,0.220357655754871,-0.307644659979021,-0.00718265020212733
"8068",2018,"Santa.Cruz","2018_Santa.Cruz","TB","2018_Santa.Cruz_TB",4,0.353349438018568,-0.0441269317911183,0.177621410662819,-0.593074942631704,0.931116443758013,-0.0275738308639688,-0.224409707460696,0.740060589619013,0.0159583478267851,0.432760294364657,-0.450328319652075,0.0682358904777934
"8070",2018,"Santa.Cruz","2018_Santa.Cruz","TB","2018_Santa.Cruz_TB",4,-0.00759065732744665,-0.707338262501473,-0.616241877250244,-1.30959227464517,-1.07388021550108,-0.0275738308639688,1.13564081580818,-1.64257769697285,-0.30075175589498,0.0176816385281011,-1.17205680600506,-0.218037632464486
"8071",2018,"Santa.Cruz","2018_Santa.Cruz","TB","2018_Santa.Cruz_TB",4,0.310036626577047,-0.416172312433512,-0.793972464096452,-1.05056957715673,0.931116443758013,-0.0275738308639688,0.96018475975868,0.363130437401623,-0.220715713656027,0.813667107458989,-1.02819577473951,-0.443125041809078
"8072",2018,"Santa.Cruz","2018_Santa.Cruz","TB","2018_Santa.Cruz_TB",4,-0.844971678530201,-2.42198219067946,-1.58783575200951,-0.630078185130052,-1.07388021550108,-0.0275738308639688,2.29180077717034,-0.525514934830033,-0.386747545100243,-2.02090731576052,-0.498982956274223,-0.102290408077017
"8073",2018,"Santa.Cruz","2018_Santa.Cruz","TB","2018_Santa.Cruz_TB",4,-0.00759065732744665,-0.351468767973966,0.13022658750383,-0.0750295476548306,0.931116443758013,-0.0275738308639688,-0.353191246599222,1.36511675881048,0.144744798254674,-0.51682061647805,0.24929649787242,0.183017372446893
"8074",2018,"Santa.Cruz","2018_Santa.Cruz","TB","2018_Santa.Cruz_TB",4,0.165660588438641,-0.141182248480439,-0.130444939870608,-0.408058730139963,0.931116443758013,-0.0275738308639688,-0.0791594668328094,0.98136647658535,0.0606184294203071,0.0632391401153896,-0.139855175147923,-0.111042560259395
"8075",2018,"Santa.Cruz","2018_Santa.Cruz","TB","2018_Santa.Cruz_TB",4,1.03191681726908,1.07200921013606,0.497536466985994,-0.243226104465504,-1.07388021550108,-0.0275738308639688,-1.89299736131419,-0.679508200049533,0.255579151536884,-0.599614182076395,-0.110487822625373,-0.704109608793209
"8081",2018,"Santa.Cruz","2018_Santa.Cruz","TB","2018_Santa.Cruz_TB",4,-0.159185497372773,-0.351468767973966,-0.189688468819344,-0.848733708983927,0.931116443758013,-1.11335911482127,0.756533699419955,0.470097597778838,1.02790961629233,0.577152585979127,-0.737670621794218,0.172759135913966
"8090",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.56685186922223,1.03965743790629,-0.711031523568222,-1.21540220283119,-1.07388021550108,2.14399673705064,0.881139518743587,-2.14683261742364,-1.87555826312219,0.986137215854195,1.42771628208091,-0.54496657174927
"8091",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.31419380248002,0.716139715608556,0.0828317643448409,-0.798274741940725,-1.07388021550108,-0.0275738308639688,0.278605527125334,-1.59616156791297,0.34604166781105,0.136424995340708,0.942479759232367,0.10302915533777
"8092",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.13372375480701,0.376446107195936,-1.17313104936836,-0.616622460585198,0.931116443758013,-1.11335911482127,1.27318901299879,0.548198157289874,1.33753080762609,0.514506430911762,0.593733620499981,-0.632543102652612
"8093",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.48022624633919,-0.125006362365552,-0.450359996193783,-0.616622460585198,0.931116443758013,1.05821145309334,1.05119521845091,0.487355198217158,-0.860837616149942,0.501125907945641,1.19227459822255,0.252768279645618
"8094",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-2.02885519126513,-0.933800668109887,-1.46934869411204,-1.04047778374809,-1.07388021550108,1.05821145309334,2.4299108152089,-1.524838740002,-1.10972940152849,-0.463867536271685,0.872546252865752,-0.147957139707914
"8095",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.11206734908625,0.182335473817295,-0.746577640937463,-0.293685071508706,-1.07388021550108,-1.11335911482127,0.530253552789668,-0.756938124333748,1.39958498247759,-1.11359336750846,0.846178502026824,-0.500615913754046
"8096",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-0.455156375556505,1.44405459077846,0.0828317643448409,-0.488793077409086,0.931116443758013,-0.0275738308639688,-0.53714603622112,0.449719671920848,0.459862085414452,1.07952369938281,0.907213608637605,-0.378599042903193
"8097",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.51632025587379,0.392621993310823,-0.746577640937463,-0.455153766046952,0.931116443758013,-0.0275738308639688,0.958063359881958,0.616857374089948,0.369803482684652,0.417759105273478,1.33492453575786,-0.210798381301865
"8098",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.4152570291769,-0.52940351523772,-2.29875809939435,-1.08084495738266,0.931116443758013,1.05821145309334,2.70003528854041,0.215941371163142,-1.15835918444458,0.749177886836745,0.543263235812665,-0.995364352079785
"8099",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.74010311498832,-0.836745351420567,-1.71817151569673,-0.741087912625096,-1.07388021550108,-1.11335911482127,2.31773570486978,-1.08523216180965,1.11640925349985,-1.05679205900974,0.449726939474728,-0.517041048554034
"8100",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.16259896243469,0.247039018276842,-0.367419055665553,-1.06066137056537,0.931116443758013,-0.0275738308639688,1.19621305943238,-0.0571400295072309,0.139365712170542,1.31145342400211,0.343868667633295,0.162383520647404
"8101",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.64625869019835,-1.82347440442866,-1.2323745783171,-0.757907568306163,0.931116443758013,1.05821145309334,2.51367330996658,0.711804578467359,-1.25647609513556,-0.268807038189421,0.478258547433466,0.447223965390014
"8102",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-0.32521794123194,0.311742562736389,0.165772704873072,-0.0615738231099767,-1.07388021550108,-0.0275738308639688,-0.801302728033709,-0.492174382116451,0.328797789919676,-1.25390733263865,0.805037754206571,-0.181452552718075
"8103",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-0.621188819415671,1.60581345192732,-0.0356552935526308,-0.418150523548603,0.931116443758013,-0.0275738308639688,-0.524227188132806,0.487444029829936,0.530949093651237,1.04729433403185,1.18144101832065,-0.499150438925282
"8104",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.58850827494299,-0.77204180696102,-1.69447410411724,-0.582983149223063,0.931116443758013,-1.11335911482127,2.31690308979529,0.798737369880827,1.15447717357555,-0.18704685196085,0.508787787107334,-0.396651089552463
"8105",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-2.04329279507897,0.327918448851276,-0.663636700409233,-1.00011061011353,0.931116443758013,1.05821145309334,1.6225019451529,-0.125774930215284,-0.802600786463118,1.33086251199763,1.40907342904459,0.175296360662136
"8106",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.1986929719693,1.16906452682538,0.367200703298774,-0.475337352864232,0.931116443758013,1.05821145309334,-0.30353457700466,0.358047130214039,-0.562821125341453,1.05824329680511,1.64644538758415,0.220011976467197
"8107",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-0.989347716668607,1.44405459077846,0.580477407514223,-0.983290954432465,-1.07388021550108,1.05821145309334,-0.456533773540353,-1.97690663556603,-0.6688336788782,0.921110186020795,1.07428807759068,0.0878993651897548
"8108",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.53075785968763,-1.96905737946264,-1.54044092885053,-1.05729743942916,-1.07388021550108,1.05821145309334,2.7069125142292,-1.25269979961767,-1.39985939647777,-1.01546686676928,0.0415726710057936,0.0631457793549713
"8109",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.8050723321506,-0.949976554224774,-1.76556633885572,-1.18849075374149,0.931116443758013,-0.0275738308639688,3.01511630634158,0.0714608593633676,-0.108324856379462,0.723101845533,0.240295927969841,-0.188057581592459
"8110",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.95666717219593,-0.561755287467493,-2.20396845307637,-0.909284469435769,-1.07388021550108,-1.11335911482127,2.74021797185986,-1.32430502765458,1.1366957445321,-0.708479589712152,0.568272938187393,-0.914034248628018
"8111",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.71844670926756,1.12053686848072,-0.450359996193783,-0.895828744890915,0.931116443758013,1.05821145309334,0.85915537178563,-0.130327078795996,-0.648970956720095,1.59719966212945,1.60096395539232,-0.138554578063831
"8112",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-0.419062366021904,0.554380854459689,0.497536466985994,-0.529160251043648,0.931116443758013,-0.0275738308639688,-0.338305531000502,0.542102611422787,0.279169765241365,0.731342399832921,0.445690837393584,0.33997690463705
"8113",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-0.736689649926396,0.667612057263896,0.0946804701345889,-0.727632188080242,-1.07388021550108,1.05821145309334,-0.192229511438761,-1.42854084049289,-0.81377425876647,0.0394172126399972,0.845347500618477,-0.119205400954923
"8114",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.16981776434161,1.13671275459561,0.55677999593473,-0.983290954432465,0.931116443758013,-1.11335911482127,0.297320666444734,-0.222435144863718,1.47038700767662,1.71940642132002,0.487442125802363,0.536443149834101
"8115",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-0.715033244205636,1.92933117422506,1.05442563910411,-0.855461571256354,0.931116443758013,1.05821145309334,-0.947261980860186,-0.239562742036646,-0.551498458186968,2.11349245404848,1.16909257926203,0.352716337780344
"8116",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.86282274740596,0.554380854459689,-0.936156933573418,-0.613258529448984,-1.07388021550108,-0.0275738308639688,1.05079612244765,-1.32595904368557,0.398744390831959,-0.346165891595806,1.52557713093952,-0.492150212998614
"8117",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-0.693376838484875,0.910250348987197,0.319805880139785,-0.559435631269569,0.931116443758013,1.05821145309334,-0.343401711795087,0.394220752210761,-0.712656388177147,1.0200593826141,1.06525164358226,0.125404441076891
"8118",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.66791509591911,-0.545579401352606,-0.0712014109218727,-0.586347080359277,0.931116443758013,2.14399673705064,0.988491032897167,0.52266366702554,-1.98364007300087,0.361901435343121,1.46246154094691,0.782289559678561
"8119",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-2.15157482368277,-1.66171554327979,-1.80111245622496,-0.875645158073634,0.931116443758013,-1.11335911482127,3.36949148722151,0.550121664971959,0.967565894307104,-0.185980143849792,0.251556700218714,0.175389899969749
"8120",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.01822292429629,-0.254413451284646,-0.225234586188586,-0.643533909674905,0.931116443758013,1.05821145309334,0.764113182196259,0.530936693155392,-0.950835313732014,0.482053932903007,0.749835143343416,0.326833977438297
"8121",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.03266052811013,-0.189709906825099,-1.31531551884533,-0.586347080359277,0.931116443758013,-0.0275738308639688,1.42299917615957,0.71157664836811,0.121931594955036,0.212338511645809,0.602149456579129,-0.570122329908035
"8122",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.22034937769006,-0.238237565169759,-0.533300936722013,-0.471973421728019,0.931116443758013,-0.0275738308639688,0.990735951586179,0.74735411914332,0.203101178351522,0.127502578429899,0.817920439533812,0.130517422402832
"8123",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.43691343489766,-0.804393579190793,-1.14943363778887,-0.448425903774525,0.931116443758013,-1.11335911482127,1.81339303785326,0.933145475655986,1.18630344387006,-0.344800267630229,0.503972549335566,-0.0254514046318198
"8124",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.32863140629386,0.311742562736389,-0.948005639363166,-0.59980280490413,0.931116443758013,-0.0275738308639688,1.14841232204817,0.511281262248597,0.278344144598183,0.561573353094473,1.0109780988971,-0.3770038279455
"8125",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.35028781201462,-0.157358134595326,-1.0309465798914,-0.737723981488882,0.931116443758013,-1.11335911482127,1.67128455665329,0.461798028872435,1.23183197584809,0.453010653537515,0.398043393124502,-0.17865717285167
"8126",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.55241426540839,-0.497051743007946,-0.509603525142519,-0.771363292851017,0.931116443758013,1.05821145309334,1.4438903478748,0.37218825985996,-0.971705975744523,0.54112009880082,0.92668052615471,0.426790696077075
"8127",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-0.462375177463425,0.94260212121697,0.42644423224751,-0.101940996744538,-1.07388021550108,1.05821145309334,-1.24819303735265,-0.730187871909645,-0.610542003377809,-0.752355864133197,1.40987721602168,-0.207793910799083
"8128",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-0.881065688064802,-0.125006362365552,-0.568847054091255,-0.519068457635008,0.931116443758013,-0.0275738308639688,0.822934236108571,0.725988124932066,0.163618845576352,0.237134590379172,0.559095560639064,-0.0626728148373236
"8129",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.64625869019835,-0.594107059697267,-1.24422328410685,-0.895828744890915,0.931116443758013,-0.0275738308639688,2.18987588218258,0.320073145161662,0.0443325833349129,0.52056736942919,0.563856957008754,-0.0419834568231152
"8130",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.87004154931288,-0.755865920846134,-0.793972464096452,-0.58971101149549,0.931116443758013,-1.11335911482127,1.95122779928624,0.65067601474196,1.23393046308854,-0.0296308885009938,0.68940559294514,0.43342557872598
"8131",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.72566551117448,-0.86909712365034,-1.6352305751685,-0.636806047402479,-1.07388021550108,1.05821145309334,1.95121437190067,-0.992928565268574,-1.03562658712059,-1.09253806880334,1.10714406436985,-0.511484554118768
"8132",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-2.18045003131045,-1.14408718760341,-1.78926375043522,-0.926104125116836,0.931116443758013,-0.0275738308639688,3.06970035980248,0.36528985190539,-0.0235895878040476,0.232026358604374,0.724614933862735,-0.041758159512125
"8133",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.12650495290009,-0.0441269317911183,3.8625689112742,-0.619986391721411,0.931116443758013,-0.0275738308639688,-1.51678014904599,0.096378858525114,0.374287438956677,1.05827413698065,0.510371894893264,3.61483759435672
"8134",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.14816135862085,-0.707338262501473,-1.39825645937356,-0.710812532399175,0.931116443758013,-1.11335911482127,2.00553667188194,0.672951010717562,1.08252348238501,0.0624247969352731,0.0543515045069954,-0.318950828054909
"8135",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-0.982128914761686,0.764667373953217,0.0946804701345889,-0.475337352864232,-1.07388021550108,-1.11335911482127,-0.118746462811899,-1.15475412314435,1.48580915038428,-0.418799965681009,0.768750593768277,-0.0782509675327519
"8136",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-0.895503291878643,0.764667373953217,0.225016233821808,-1.10102854419994,0.931116443758013,-0.0275738308639688,0.512898618153083,-0.226909993018996,0.221200279020801,1.71260855142004,0.295024775749176,0.328990140403301
"8137",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.2347869815039,-0.707338262501473,-1.77741504464547,-0.717540394671602,-1.07388021550108,-0.0275738308639688,1.88705495237045,-1.01314684620466,-0.012700391605677,-0.993887233019234,0.434836757046491,-0.837233589962474
"8138",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-0.808877668995599,-0.383820540203739,-0.308175526716817,-0.438334110365884,0.931116443758013,-0.0275738308639688,0.680622638510049,0.858174975533094,0.133614542429748,0.00897422983872601,0.47173188985197,0.217013149431482
"8139",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.48744504824611,0.89407446287231,-0.722880229357969,-0.478701284000446,0.931116443758013,-0.0275738308639688,0.716950136155738,0.491085892911001,0.462794861214998,0.718474596453075,1.49882188726853,-0.414740591781816
"8140",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.27809979294542,0.247039018276842,-0.0238065877628838,-0.458517697183165,0.931116443758013,1.05821145309334,0.376987458003491,0.589328900551208,-0.752004583293331,0.49977466140283,1.34942176564903,0.328317474555317
"8141",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-0.693376838484875,0.60290851280435,0.461990349616752,-0.549343837860929,-1.07388021550108,-0.0275738308639688,-0.449353995942336,-1.21859520142793,0.319099961326575,-0.287603415346244,0.675489592345472,0.175946277162268
"8142",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-0.982128914761686,-1.62936377105001,-1.8603559851737,-0.663717496492186,0.931116443758013,-0.0275738308639688,2.45396218917411,0.970306922599196,-0.223970433844518,-0.499473530567352,-0.107283591782343,-0.389641187147971
"8143",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-2.3392636732627,-0.513227629122833,-1.31531551884533,-1.15148751124314,0.931116443758013,-0.0275738308639688,2.80187523440533,-0.102053749431494,0.0860628840253379,0.984206308235658,0.853581675135543,0.177566166179936
"8144",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.79785353024368,0.813195032297876,-1.4574999883223,-1.0169302657946,0.931116443758013,1.05821145309334,1.73417187833595,-0.122248714475633,-0.77633318467156,1.48894348926982,1.43866418926927,-0.767317792215608
"8145",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.3430690101077,1.65434111027198,-0.201537174609091,-0.936195918525477,0.931116443758013,-0.0275738308639688,0.420852118465896,-0.235024014120903,0.494053492273332,1.88805062854682,1.20244180917056,-0.274319027020915
"8147",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.16259896243469,-0.432348198548399,-0.474057407773278,-0.438334110365884,-1.07388021550108,-1.11335911482127,0.826213984215047,-0.842398980237089,1.2527848646056,-1.1716843366819,0.460333410317312,0.0380063873535201
"8148",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.14816135862085,-0.57793117358238,-0.24893199776808,-0.673809289900827,0.931116443758013,1.05821145309334,1.02650171653519,0.541321546212921,-1.0078674568217,0.362933355024075,0.680325318755225,0.502723507832288
"8149",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-0.902722093785563,0.505853196115029,-0.272629409347575,-0.515704526498794,-1.07388021550108,1.05821145309334,-0.0198840382045486,-1.13285177831373,-0.780528823353211,-0.41485920274413,1.14296094830787,-0.332434304492622
"8150",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-0.368530752673461,0.0852801571279747,0.0235882353961051,0.375737224597773,0.931116443758013,1.05821145309334,-0.846529437306781,1.75208017895588,-0.683029021678117,-0.915106912933144,1.48034249125189,-0.0823949014844396
"8151",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.29975619866618,-0.367644654088853,-0.639939288829738,-1.06066137056537,-1.07388021550108,1.05821145309334,1.32488947985349,-1.6316989733959,-1.06805552441055,-0.0597934807252311,0.5063392481635,0.0147691215806702
"8152",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-0.953253707134005,0.408797879425709,-0.0119578819731368,-0.545979906724715,0.931116443758013,2.14399673705064,0.0913870163522522,0.487214032788826,-1.87636786265809,0.770351141970427,1.36399868290718,0.142933226495465
"8154",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.02544172620321,0.79701914618299,-0.509603525142519,-0.542615975588502,-1.07388021550108,-0.0275738308639688,0.183503720676484,-1.20195239690132,0.366826695585155,-0.312947465147237,1.052216637452,-0.576207218949214
"8155",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-0.520125592718787,-0.351468767973966,0.272411056980796,-0.391239074458896,0.931116443758013,1.05821145309334,0.0228225402661639,0.877755712892661,-0.951110390958036,0.0839589060540149,0.582141538009678,0.533631267679578
"8156",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.63903988829143,-0.205885792939985,-1.22052587252735,-0.801638673076938,-1.07388021550108,-0.0275738308639688,1.62862320744557,-1.33397302084898,0.147680099372185,-0.503744890207249,0.843479305901029,-0.434570078878567
"8158",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.97832357791669,-0.966152440339661,-1.69447410411724,-0.882373020346061,-1.07388021550108,1.05821145309334,2.39689441459066,-1.29934140463376,-1.08957325906652,-0.758821902543775,0.997687715836684,-0.370158061110137
"8159",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.46578864252535,-1.25731839040762,-1.33901293042482,-0.973199161023825,0.931116443758013,-0.0275738308639688,2.53193851168391,0.398415557823133,-0.142219111330061,0.270540807438678,0.0673912183289708,0.119133013918299
"8160",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-0.58509480988107,0.683787943378783,-0.651787994619485,-0.771363292851017,-1.07388021550108,1.05821145309334,0.187088067048789,-1.38322785477107,-0.87551891168198,0.0048735533043309,0.717522036692579,-0.779072555908777
"8161",2018,"Isabela","2018_Isabela","TP","2018_Isabela_TP",1,-1.78341592642984,-0.6749864902717,-1.05464399147089,-1.00683847238596,0.931116443758013,1.05821145309334,2.18345657208806,0.147159865521966,-1.06299770109515,0.748887691280714,0.79508981549019,0.198382933723067
